condition,subject,su,trial,delta_imv,fb_int,err_mp,err_mp_prev
slow,7,mid,128,9.424932525092714,-7.342548505272234,1.7450457926916645,10.597020522653557
slow,7,mid,131,0.4117474864760027,-0.6830396516391346,1.744466354631017,3.302129431368666
slow,7,mid,141,5.3268849042201225,6.183017143517986,11.82308527526512,18.29588576974689
slow,7,mid,144,-7.79148622686526,4.492858998012039,11.412874253502382,5.913219207160415
slow,7,mid,146,-3.2611219134259954,1.3213810146659455,17.926531697570063,13.519494193882423
slow,7,mid,149,2.1261067650829233,11.033992857152725,20.974230430149603,23.100337195232527
slow,7,high,0,-9.316295894991796,10.039633061005006,9.316295894991796,
slow,7,high,2,3.2913015744571226,5.9831820069548485,5.645835808841795,8.937137383298918
slow,7,high,3,-2.6041431403151165,11.107026976830838,8.249978949156912,5.645835808841795
slow,7,high,5,-6.076148959888869,-2.751434294397896,-2.3569696338671804,-8.433118593756049
slow,7,high,7,3.2751632433090094,-2.443658355187708,-0.6212928594818408,2.6538703838271687
slow,7,high,12,-4.02355853764729,6.454149564880765,10.232740716270527,6.209182178623237
slow,7,high,25,-2.315041545986489,6.421432808116094,7.105739237199202,4.7906976912127135
slow,7,high,28,14.37421811937483,0.8925123850450376,4.506391869047079,18.88060998842191
slow,7,high,32,5.886622097782933,0.16431232959284614,2.6473109712156884,8.533933068998621
slow,7,high,35,0.267289639108526,2.5350541701769345,4.302875675313146,4.570165314421672
slow,7,high,42,6.825947099686189,-5.752289041192782,-5.073520396112116,1.7524267035740735
slow,7,high,44,6.157594997969866,-6.742885915325331,-3.632544712240815,2.5250502857290513
slow,7,high,48,0.35014028453917945,1.6744006369018791,2.080563741776672,2.4307040263158513
slow,7,high,53,5.112943979986113,4.1828813450458,2.996725037467968,8.109669017454081
slow,7,high,67,-3.738248683217492,4.915260153349195,6.627894240067093,2.889645556849601
slow,7,high,82,0.8371871300198848,2.3752949195774136,21.414861291653047,21.106132831411287
slow,7,high,83,7.490662454216846,-2.741828342811857,17.934903403351964,21.414861291653047
slow,7,high,88,-10.32797033504609,9.564081354527417,11.848790525750438,9.54222932253587
slow,7,high,89,6.7182082489915445,1.6486941348850337,4.5576244816280695,11.848790525750438
slow,7,high,105,2.9240756603979747,2.5984655601638025,15.011608453019525,16.78976852315585
slow,7,high,106,-0.8550621275278019,3.190699162969395,20.45033294159391,15.011608453019525
slow,7,high,110,-5.705865155683256,4.043177881685693,19.750021778742607,10.033452057143588
slow,7,high,111,8.441350830229055,-1.4019518691852824,7.297966382597789,19.750021778742607
slow,7,high,117,0.9884747941863594,9.649442220555827,17.065229984461993,16.334831393255882
slow,7,high,119,11.833906709493974,-8.142093772730973,-6.609502690484502,4.651446223878648
slow,7,high,122,2.4963148729343345,5.899398100599555,9.912875330290724,15.273979178879175
slow,7,high,127,-1.2581500953691602,5.6261586086253885,10.597020522653557,9.338870427284396
slow,7,high,129,-1.482342233454517,-3.8736717235352387,-3.0751477202928728,1.7450457926916645
slow,7,high,132,-5.410349551365613,2.018300009258269,10.019604881650745,1.744466354631017
slow,7,high,134,-9.715410570189334,10.638721998175257,12.827112086614417,2.53874372129426
slow,7,high,142,5.567983068643358,-0.5310015497163505,10.838764567668346,11.82308527526512
slow,7,high,148,-12.058349205628943,11.136150509423558,23.100337195232527,14.47973476038852
slow,7,inf,4,16.68309754291296,-5.100611651090077,-8.433118593756049,8.249978949156912
slow,7,inf,6,-5.010840017694349,0.2666077663863007,2.6538703838271687,-2.3569696338671804
slow,7,inf,9,4.1110803056453165,-3.3483581454389224,-2.2617092450742433,1.8493710605710731
slow,7,inf,14,-2.7849617445301647,-0.5152356729814755,-2.181343619125812,-4.966305363655977
slow,7,inf,15,-8.91453506356524,7.174884937705087,6.733191444439427,-2.181343619125812
slow,7,inf,16,8.515873644225607,-6.164901102199707,-1.78268219978618,6.733191444439427
slow,7,inf,21,-7.650219961890073,1.0019448122232433,2.0194163823893234,-5.63080357950075
slow,7,inf,22,1.893366982715989,-5.490549897144788,0.1260493996733345,2.0194163823893234
slow,7,inf,30,3.3288882012851246,2.166284470610634,5.3720868937514865,8.700975095036611
slow,7,inf,31,-3.1618461752471347,4.775409331522084,8.533933068998621,5.3720868937514865
slow,7,inf,33,-1.20279500954058,3.9083025967288165,3.8501059807562683,2.6473109712156884
slow,7,inf,34,-0.7200593336654038,5.429523417010913,4.570165314421672,3.8501059807562683
slow,7,inf,36,-6.4245317598765155,10.335128448571169,10.727407435189662,4.302875675313146
slow,7,inf,39,1.8247895637053517,4.072569334462742,4.619001471971856,6.443791035677208
slow,7,inf,40,4.4846284672819365,0.17674434909073966,0.13437300468991964,4.619001471971856
slow,7,inf,49,3.8945327819314173,-0.7877615967503004,-1.8139690401547455,2.080563741776672
slow,7,inf,50,-4.846984755675692,3.549732937211715,3.0330157155209463,-1.8139690401547455
slow,7,inf,51,-1.864268704978386,8.985821039576749,4.897284420499332,3.0330157155209463
slow,7,inf,55,5.657376565528878,-1.1084736805334074,-1.0205889970346504,4.636787568494228
slow,7,inf,58,-1.810421121073972,2.401313198377707,2.24749372955948,0.4370726084855079
slow,7,inf,63,-7.642726491193628,9.682554473755559,10.805603639431624,3.162877148237996
slow,7,inf,65,5.563733037876915,-3.040478354333729,-5.336652817824728,0.2270802200521871
slow,7,inf,68,3.7407277078625327,0.5235333642444857,2.88716653220456,6.627894240067093
slow,7,inf,71,-16.623746454516834,9.514990466234266,12.888347509761559,-3.735398944755275
slow,7,inf,72,6.556628658560911,6.0852614416597675,6.331718851200648,12.888347509761559
slow,7,inf,74,-2.3356642748061347,7.4836749803751275,9.186106780778843,6.850442505972708
slow,7,inf,77,5.2958688424713785,2.7595770926557464,12.82771850028003,20.98837631840552
slow,7,inf,78,0.5946260435420925,-5.626636921438163,12.233092456737937,12.82771850028003
slow,7,inf,79,-0.5329425983459686,-0.535869286658027,8.755330489168141,12.233092456737937
slow,7,inf,81,-5.875332970657055,8.690538061542341,21.106132831411287,10.647137499707647
slow,7,inf,86,-2.979291539890653,10.081766577399634,16.9408343052931,15.107458355664095
slow,7,inf,90,-7.958720565180698,5.468448035637792,12.516345046808768,4.5576244816280695
slow,7,inf,95,-9.431864980892186,8.49901326215219,12.857062829742167,-1.1584645121966046
slow,7,inf,99,5.330265736767828,1.8419087329605333,15.19295892001789,10.782942139561722
slow,7,inf,103,2.3391526638576323,1.1986107406432183,4.397777227955967,9.028761072336893
slow,7,inf,113,2.371748230419101,6.190859385467277,15.33164208302328,21.714094879358143
slow,7,inf,115,-4.576811936280421,1.521513425440574,15.3921690174952,7.377610310429841
slow,7,inf,125,0.716634384943049,4.490438410176083,7.6097222514552545,15.201850177968183
slow,7,inf,136,-9.91364499888563,15.62891292512866,24.71247414330511,15.944744734681123
slow,7,inf,138,-3.677518956282583,9.205720215084966,20.586884979438548,12.325703662109381
slow,7,inf,145,3.0500002157973682,4.772004386928927,13.519494193882423,11.412874253502382
slow,9,low,6,2.21427173048356,3.899945170991927,6.683177808956842,8.897449539440402
slow,9,low,9,-4.836659552068099,4.818378960430948,11.65971392042789,6.8230543683597915
slow,9,low,14,-0.05733087765355549,-0.9939586830494846,5.04449147910114,4.987160601447584
slow,9,low,18,-2.36257988075576,1.55763986254793,6.519814694154945,4.157234813399185
slow,9,low,20,0.29299810429381523,4.772225989645719,9.07014226512868,9.363140369422496
slow,9,low,22,1.8038508421139312,1.5869996737846463,4.612762216662915,6.416613058776846
slow,9,low,27,3.01327028036377,0.4607444336357389,6.681523738377393,9.694794018741163
slow,9,low,29,0.6337953912059788,1.13582599561326,5.057725239655298,5.691520630861277
slow,9,low,32,-3.693275427169226,7.805506406300864,10.989156635565351,7.295881208396125
slow,9,low,36,0.9504046279914604,1.893120796466448,5.245229727276367,6.195634355267828
slow,9,low,41,-0.1270191167174346,4.212331720980913,7.037167416120184,6.910148299402749
slow,9,low,43,-1.520543483350835,0.7587408543762848,6.215135745483096,4.694592262132261
slow,9,low,45,-6.443726651148424,7.745762840266806,13.983342469521673,7.53961581837325
slow,9,low,51,1.6889780374111467,5.071968142321893,10.146175853312414,11.83515389072356
slow,9,low,52,2.90181709523587,8.972915064279519,7.244358758076544,10.146175853312414
slow,9,low,55,3.192013343583696,1.046437997173129,3.9080533980837515,7.1000667416674474
slow,9,low,61,3.1118237235225905,1.9166447293252702,3.4786021055955985,6.590425829118189
slow,9,low,63,2.2270061316071406,8.567086036158372,8.950094160040805,11.177100291647946
slow,9,low,64,-1.823581396539808,11.779190207334665,10.773675556580613,8.950094160040805
slow,9,low,67,-5.113999601376193,9.041863287399309,11.483219801077013,6.36922019970082
slow,9,low,68,-0.2465154865863326,9.489040986132537,11.729735287663345,11.483219801077013
slow,9,low,73,-0.17331634923378658,5.812734939268282,6.870722450205477,6.6974061009716905
slow,9,low,88,-2.9869228888700263,14.019820305513434,27.86441975667243,15.137214350578411
slow,9,low,94,-5.716934326098794,9.782082492453512,20.621714994282506,9.175202716875479
slow,9,low,95,2.5496441420974207,6.024121011105478,24.37460659862414,20.621714994282506
slow,9,low,97,-7.0477883233632355,11.675587323668353,20.958173915275758,20.212921338351574
slow,9,low,101,2.3648652665095398,-0.7216237802543333,3.234111791794719,9.609681624220022
slow,9,low,103,-0.6959910956892656,0.46052040595067467,2.7253734729990073,3.748255762702211
slow,9,low,107,11.340578448528333,-10.271581451249858,-7.214892742635996,13.293010427985509
slow,9,low,109,4.981736302261908,-10.412270304234639,4.376272461574288,-0.3822737533877989
slow,9,low,110,-18.05476816988309,14.630748471008161,18.993293860672438,4.376272461574288
slow,9,low,111,-0.016697946084818227,8.567295651553877,15.572245035972317,18.993293860672438
slow,9,low,112,9.864665397117818,-1.2150449166854997,15.447862156078497,15.572245035972317
slow,9,low,115,4.943486920296962,-5.401491613106813,-1.128706239260123,4.960696271298485
slow,9,low,117,2.408610208743795,2.098111233482612,13.182852759795518,21.893998714978366
slow,9,low,119,4.088317679916315,-0.730701228584266,8.822570297187378,22.65117049432769
slow,9,low,123,12.333263885855771,-15.07303005282317,-0.013347351761410664,7.16329637791695
slow,9,low,125,4.849608632173883,-0.29641720060088517,11.131934649393997,7.960134149736356
slow,9,low,129,-1.4605860595165439,0.4538930216784962,4.883653342832837,6.8608140541012315
slow,9,low,131,-5.532563511835249,-0.30909725978540337,1.507609977817176,-2.879037943756427
slow,9,low,132,-2.706051043194293,2.9822900572202116,15.672816923627934,1.507609977817176
slow,9,low,135,6.892079786384642,-4.742571494471122,-0.17021503264511395,11.305527114786113
slow,9,low,138,4.411064025428857,-5.258329728735433,0.5305308353240257,4.36863706562206
slow,9,low,141,3.4515381037461026,3.1267212922748797,-3.5350789537913387,9.083783872047935
slow,9,low,147,4.076782392861986,0.9315310691660699,2.6862942120105444,9.627865580526647
slow,9,low,148,-5.225811546612405,3.165158649805292,13.068725914800359,2.6862942120105444
slow,9,mid,5,-0.2584018316302945,10.042099133235865,8.897449539440402,8.639047707810107
slow,9,mid,10,-0.21558480624044307,9.014533322498991,11.875298726668333,11.65971392042789
slow,9,mid,23,-1.6157932294394044,4.429195980760937,6.22855544610232,4.612762216662915
slow,9,mid,33,4.123083815262277,2.335769741706045,6.866072820303074,10.989156635565351
slow,9,mid,40,1.4929296424097913,2.1103704628122273,6.910148299402749,8.40307794181254
slow,9,mid,42,2.342575153987923,3.975029408345094,4.694592262132261,7.037167416120184
slow,9,mid,47,-2.79400552070274,2.8552636548165395,7.080055821245608,4.286050300542868
slow,9,mid,59,-4.794124941551132,1.3989096416332814,8.202897009245149,3.4087720676940165
slow,9,mid,60,1.6124711801269598,3.8370932517957925,6.590425829118189,8.202897009245149
slow,9,mid,62,-7.698498186052348,13.419223679090592,11.177100291647946,3.4786021055955985
slow,9,mid,70,-0.7094491364789235,0.17874282974898392,2.6944088532873707,1.9849597168084472
slow,9,mid,74,5.470275439563409,-2.7126925807125986,1.4004470106420683,6.870722450205477
slow,9,mid,75,-2.1731256590936,2.810319735619302,24.200053294445304,1.4004470106420683
slow,9,mid,80,-3.2396955616383565,15.533384866974956,21.909856450076475,19.816076478699763
slow,9,mid,82,11.384249817679091,-4.055652907183855,12.657967102667968,26.907005896001174
slow,9,mid,85,-16.535618063587876,11.562039810175293,30.216974546333734,8.52473632656845
slow,9,mid,86,-2.427459480215532,25.82293028180578,25.76894048497939,30.216974546333734
slow,9,mid,91,3.5994208641079126,12.759643680584716,12.823853999181832,22.152852814597978
slow,9,mid,98,5.363432257211812,5.148558931831303,7.573332526232417,20.958173915275758
slow,9,mid,100,-3.2281802679636655,-3.1319964509199707,9.609681624220022,-4.504696751229286
slow,9,mid,108,-0.5300832428091411,-6.316684256222061,-0.3822737533877989,-7.214892742635996
slow,9,mid,113,-10.308259657294698,7.333419031387564,19.453586066934136,15.447862156078497
slow,9,mid,124,-21.151510789506702,13.981535248782762,7.960134149736356,-0.013347351761410664
slow,9,mid,126,0.2615882377747454,3.0124799959742177,6.286684050572667,11.131934649393997
slow,9,mid,127,0.13412665330362472,1.3318093731073901,11.882135348577274,6.286684050572667
slow,9,mid,130,5.47086010606597,-4.901589778698124,-2.879037943756427,4.883653342832837
slow,9,mid,144,1.3688756941054692,-9.907753387773397,-11.632416094582679,-14.274244966392974
slow,9,mid,146,-12.32662405145625,5.096690979747478,9.627865580526647,-3.2717162660604266
slow,9,mid,149,-0.9399028736094124,10.06599283230932,10.570882017624832,13.068725914800359
slow,9,high,1,-9.692856181647528,5.609021793309793,11.754860952122854,2.062004770475326
slow,9,high,4,-4.32736849518659,0.24195945240819583,8.639047707810107,4.311679212623517
slow,9,high,7,1.0272462872186594,4.172761062170935,5.655931521738182,6.683177808956842
slow,9,high,12,-1.8284652060736164,1.9447114649347412,6.268358715999824,4.439893509926208
slow,9,high,15,-5.903994027480721,11.299600788496733,10.94848550658186,5.04449147910114
slow,9,high,16,8.415080420654633,-0.15915005999123366,2.533405085927228,10.94848550658186
slow,9,high,21,2.653529206351834,3.8116882589076937,6.416613058776846,9.07014226512868
slow,9,high,24,-1.4504488747588624,4.911770453497994,7.679004320861182,6.22855544610232
slow,9,high,25,4.704556561819317,-0.2077673392209647,2.9744477590418654,7.679004320861182
slow,9,high,26,-6.720346259699298,3.4708390821931943,9.694794018741163,2.9744477590418654
slow,9,high,31,0.0803131637448189,2.9194961621961113,7.295881208396125,7.376194372140944
slow,9,high,35,3.106360269020257,0.1693963239680869,6.195634355267828,9.301994624288085
slow,9,high,37,-1.611975942690023,2.3372783013475242,6.85720566996639,5.245229727276367
slow,9,high,44,-1.3244800728901538,4.487903833138091,7.53961581837325,6.215135745483096
slow,9,high,46,9.697292168978805,3.6690217229976128,4.286050300542868,13.983342469521673
slow,9,high,48,3.2527012063787453,-1.391169158900695,3.827354614866863,7.080055821245608
slow,9,high,50,-9.03782433194057,5.136026877640774,11.83515389072356,2.797329558782991
slow,9,high,56,-1.5559479021072775,5.208117815281,5.464001300191029,3.9080533980837515
slow,9,high,57,3.4772576267003643,0.40074813248075714,1.9867436734906647,5.464001300191029
slow,9,high,58,-1.4220283942033518,1.5663509348851221,3.4087720676940165,1.9867436734906647
slow,9,high,65,4.376097900658124,5.076949801154328,6.39757765592249,10.773675556580613
slow,9,high,66,0.028357456221669963,4.476827633768934,6.36922019970082,6.39757765592249
slow,9,high,77,-0.7845648543958958,2.554455743511454,18.477177413479986,20.5574015347382
slow,9,high,78,-1.2706301294715132,11.09216783360445,12.872314001381618,18.477177413479986
slow,9,high,79,2.2235622447750245,4.05973884399387,19.816076478699763,12.872314001381618
slow,9,high,87,8.912852749008508,14.724413715623427,15.137214350578411,25.76894048497939
slow,9,high,89,6.002893412205921,9.141009961995863,14.986032802896633,27.86441975667243
slow,9,high,90,-2.010199855523936,12.930776885780233,22.152852814597978,14.986032802896633
slow,9,high,93,-1.3560343755443682,2.263631381204547,9.175202716875479,19.278324243947576
slow,9,high,96,5.880558645665033,4.855049053094703,20.212921338351574,24.37460659862414
slow,9,high,102,-1.087101766038316,-3.5110044995757193,3.748255762702211,3.234111791794719
slow,9,high,104,-4.359710720151867,-2.3287888033144952,9.376915373674167,2.7253734729990073
slow,9,high,105,12.09593733371463,-7.708647109466568,2.437598196136946,9.376915373674167
slow,9,high,120,-4.635076827524259,7.008237299079269,5.436237992880113,8.822570297187378
slow,9,high,121,15.297876226973301,-9.880472314904168,-0.6943135120000168,5.436237992880113
slow,9,high,122,-6.711694299655321,-0.8185096523041722,7.16329637791695,-0.6943135120000168
slow,9,high,128,1.0106167285602794,4.936561895084438,6.8608140541012315,11.882135348577274
slow,9,high,133,1.3764744627452785,9.13398150013947,12.004511280359361,15.672816923627934
slow,9,high,134,8.14743550227395,-2.035999159515555,11.305527114786113,12.004511280359361
slow,9,high,136,-12.173554463511124,4.74500310884018,7.992634864950249,-0.17021503264511395
slow,9,high,139,-13.505503157741174,9.186537927327635,12.890118402803553,0.5305308353240257
slow,9,high,140,11.25478586745632,-0.8111464091589085,9.083783872047935,12.890118402803553
slow,9,inf,0,-2.062004770475326,-3.561119212566453,2.062004770475326,
slow,9,inf,2,3.2175811916331014,1.1497202997289833,8.537279760489753,11.754860952122854
slow,9,inf,3,4.225600547866236,-3.8837114395223153,4.311679212623517,8.537279760489753
slow,9,inf,8,-1.1671228466216093,-3.3559781638774098,6.8230543683597915,5.655931521738182
slow,9,inf,11,7.435405216742126,1.7046888578544213,4.439893509926208,11.875298726668333
slow,9,inf,13,1.2811981145522395,-0.3302168834342183,4.987160601447584,6.268358715999824
slow,9,inf,17,-1.623829727471957,0.8962712401920072,4.157234813399185,2.533405085927228
slow,9,inf,19,-2.8433256752675504,7.318115003857002,9.363140369422496,6.519814694154945
slow,9,inf,28,0.9900031075161166,3.5669871385934755,5.691520630861277,6.681523738377393
slow,9,inf,30,-2.318469132485646,6.182010311702541,7.376194372140944,5.057725239655298
slow,9,inf,34,-2.4359218039850106,4.159056257482334,9.301994624288085,6.866072820303074
slow,9,inf,38,-3.826164462217889,5.5647453343516275,10.68337013218428,6.85720566996639
slow,9,inf,39,2.280292190371739,1.8586802977435184,8.40307794181254,10.68337013218428
slow,9,inf,49,1.030025056083872,-3.158345044578269,2.797329558782991,3.827354614866863
slow,9,inf,53,-1.9666395573110123,9.22983732507943,9.210998315387556,7.244358758076544
slow,9,inf,54,2.1109315737201086,2.748513128208515,7.1000667416674474,9.210998315387556
slow,9,inf,69,9.744775570854898,0.5120666984409752,1.9849597168084472,11.729735287663345
slow,9,inf,71,-7.1168270209132345,9.726730872664632,9.811235874200605,2.6944088532873707
slow,9,inf,72,3.1138297732289146,5.059502626731273,6.6974061009716905,9.811235874200605
slow,9,inf,76,0.777862784052985,18.049176315142816,20.5574015347382,24.200053294445304
slow,9,inf,81,-3.851233855663054,17.62011506095591,26.907005896001174,21.909856450076475
slow,9,inf,83,-17.701446592554007,23.797769994085712,35.516033851399385,12.657967102667968
slow,9,inf,84,18.969888392999408,-3.971083517345889,8.52473632656845,35.516033851399385
slow,9,inf,92,2.139896682196607,6.712825096531972,19.278324243947576,12.823853999181832
slow,9,inf,99,7.494366916415117,-3.8977749167966635,-4.504696751229286,7.573332526232417
slow,9,inf,106,-16.012032388025972,11.565191789326931,13.293010427985509,2.437598196136946
slow,9,inf,114,10.482185229719889,1.552983374948127,4.960696271298485,19.453586066934136
slow,9,inf,116,-10.417633461360381,1.7845379304710889,21.893998714978366,-1.128706239260123
slow,9,inf,118,-1.4469086027006455,5.3548092507526945,22.65117049432769,13.182852759795518
slow,9,inf,137,0.7592088236740722,4.789532324728427,4.36863706562206,7.992634864950249
slow,9,inf,142,2.2245822423297597,-8.65978812471235,-4.613745605859453,-3.5350789537913387
slow,9,inf,143,7.941625975141051,-10.186811386675117,-14.274244966392974,-4.613745605859453
slow,9,inf,145,-8.933657623653076,-8.236852863479001,-3.2717162660604266,-11.632416094582679
slow,11,low,0,-10.778244333922444,6.832969097619127,10.778244333922444,
slow,11,low,6,-1.3675129801335828,5.608091553510178,4.070491259167312,2.7029782790337293
slow,11,low,16,-1.467350777706585,0.0009422601270898667,0.6525417288687407,-0.8148090488378443
slow,11,low,19,-0.5467528782961608,-6.2922303523655785,-2.7268352244282426,-3.2735881027244034
slow,11,low,22,12.507531700561827,-4.589530453236819,-4.385501526126589,8.122030174435238
slow,11,low,24,-3.658049095994926,4.033695900649562,1.152965812539776,-2.50508328345515
slow,11,low,29,-6.665464476295611,7.822231020553289,6.484835822752615,-0.18062865354299618
slow,11,low,32,11.796954612540375,5.725187933721273,1.1437832982898328,12.940737910830208
slow,11,low,39,-0.7959762796817955,-2.868442923922501,-5.523321710846034,-6.319297990527829
slow,11,low,44,-8.731299572493072,6.2853916508098,7.241780524876404,-1.4895190476166675
slow,11,low,45,3.2783772744394497,4.762752228899501,3.9634032504369543,7.241780524876404
slow,11,low,47,-1.5519641108062245,-6.240022372277295,-4.994877887855623,-6.546841998661847
slow,11,low,53,4.356368696302027,-2.283583416086472,-1.9121808797360984,2.444187816565929
slow,11,low,58,18.53211263900323,-5.646334007657671,-8.436925109147097,10.095187529856133
slow,11,low,63,-3.801066647791572,8.374194191312213,7.068968730646347,3.267902082854775
slow,11,low,69,1.7000858981194824,-3.1915127633394746,-2.1489920937932965,-0.44890619567381407
slow,11,low,75,5.933721775899045,3.2287747904552333,3.2901403177643296,5.213157527747612
slow,11,low,80,9.621282784902704,1.554484247549766,7.398826148516216,14.728277752895627
slow,11,low,82,0.30806500647575774,2.4310342682896504,3.3699841785435396,1.959175799626828
slow,11,low,84,-1.2572161097269543,1.4416648166733665,5.736064910199154,6.19772218586467
slow,11,low,109,2.0024589575014886,0.7844759174275282,13.579363688797699,5.2685823339443685
slow,11,low,110,-1.1652445275824732,7.032156251058936,6.150241289417823,13.579363688797699
slow,11,low,121,-10.357443439953457,4.445120908030404,8.819700870329408,-4.402531545278164
slow,11,low,122,4.99921502655549,4.2916644412765805,1.5286546632506255,8.819700870329408
slow,11,low,127,-13.322975902495457,5.306670473067712,23.56594214368537,2.794514904489212
slow,11,low,129,1.8199301149814175,12.77320916494422,12.479273528415936,17.16399261905147
slow,11,low,132,4.377772300387647,1.0230773282716399,-3.7528419658649517,9.219297261485044
slow,11,low,134,-15.538939819344677,5.546430653268047,18.46960530574708,-6.809617030821591
slow,11,low,136,-4.515862853423258,1.8009768960732089,14.525095922880311,3.7066973230179983
slow,11,low,141,3.522479386801379,8.09642102639667,5.751672976655965,12.138941339111462
slow,11,low,142,-8.823871668273256,10.848198001845475,17.44033362058334,5.751672976655965
slow,11,low,143,7.665217814815222,9.367122175749472,8.056242420375646,17.44033362058334
slow,11,low,149,-7.152734841091501,15.659933803593745,7.557601961184849,4.988529481139931
slow,11,mid,1,-0.14051230515289603,6.319686241843456,10.91875663907534,10.778244333922444
slow,11,mid,2,6.4181677510666475,4.92816059883063,4.500588888008693,10.91875663907534
slow,11,mid,7,2.311389763427229,-0.8386101194241462,1.759101495740083,4.070491259167312
slow,11,mid,12,1.2144642386558075,3.4766792620760754,1.9105209775274261,3.1249852161832337
slow,11,mid,13,-8.38985201394226,10.001849653622116,10.300372991469686,1.9105209775274261
slow,11,mid,15,4.383204202837064,-2.4155524584361245,-0.8148090488378443,3.5683951539992194
slow,11,mid,17,-0.5728376971302254,-0.820031522986227,1.225379425998966,0.6525417288687407
slow,11,mid,18,4.4989675287233695,-5.162384810267369,-3.2735881027244034,1.225379425998966
slow,11,mid,20,1.8526649075707837,-6.351189785782495,-4.579500131999026,-2.7268352244282426
slow,11,mid,21,-12.701530306434265,14.28258016838656,8.122030174435238,-4.579500131999026
slow,11,mid,28,7.094493211671093,-0.8371202220527607,-0.18062865354299618,6.913864558128097
slow,11,mid,30,5.758934048553712,4.543428981044215,0.7259017741989027,6.484835822752615
slow,11,mid,33,-5.1884988282401,4.416600450785097,6.3322821265299325,1.1437832982898328
slow,11,mid,35,6.764208512058374,5.769454698350444,0.0641732216605817,6.828381733718956
slow,11,mid,37,-0.4778111310704958,7.3647677628948855,3.767824187749582,3.2900130566790864
slow,11,mid,43,1.3007816256793063,-2.899166035223672,-1.4895190476166675,-0.1887374219373612
slow,11,mid,51,5.3618889511300125,0.42927711396293944,2.996892838238196,8.358781789368209
slow,11,mid,60,-5.125782653049626,3.7779268624725546,1.6314486006188957,-3.4943340524307303
slow,11,mid,61,-6.677371165601954,7.734149988752421,8.30881976622085,1.6314486006188957
slow,11,mid,73,10.095228123222086,-11.734290749868947,-11.080832282592766,-0.9856041593706806
slow,11,mid,74,-16.293989810340378,4.283862360835286,5.213157527747612,-11.080832282592766
slow,11,mid,78,-9.167732135012997,3.933350465961027,7.321976970627544,3.8838227869227797
slow,11,mid,79,-1.1037650358290279,12.07505135939958,14.728277752895627,7.321976970627544
slow,11,mid,86,0.4082249292654012,-1.8400707852670877,9.308496733523574,6.278974892004037
slow,11,mid,87,0.3131566896223603,6.80959360560027,4.984635477985452,9.308496733523574
slow,11,mid,88,6.735137728924059,-4.197928051006485,7.416822471154564,4.984635477985452
slow,11,mid,96,6.4581321021316,-8.34724013964609,-0.7523794854092571,2.2680058459374033
slow,11,mid,97,-4.021864280608568,3.0348011787004907,4.415400385460957,-0.7523794854092571
slow,11,mid,99,-8.797027969358837,4.442360266755827,22.38471108503559,4.993316188714404
slow,11,mid,100,3.1987693100899577,16.69020522455729,13.456363823637398,22.38471108503559
slow,11,mid,101,1.615690246627139,12.293324219983049,11.267715781879437,13.456363823637398
slow,11,mid,102,2.193451937176903,4.957813817143716,5.063559278786771,11.267715781879437
slow,11,mid,103,-0.6178810231898666,5.848628471643508,13.12989163867734,5.063559278786771
slow,11,mid,106,-5.986284204221235,8.440932194562762,17.041117386132846,12.200748772173261
slow,11,mid,113,0.33234935775858787,18.10688618218623,14.141561819469965,13.327995586966907
slow,11,mid,116,-1.2191217332104287,11.343026044243018,15.419077486618317,9.043335597230483
slow,11,mid,120,7.79862784192386,-6.241939526429974,-4.402531545278164,0.53130732099158
slow,11,mid,123,-7.029288097302597,10.540237874962315,4.547238194637461,1.5286546632506255
slow,11,mid,137,0.4748493788442971,9.270796981032248,8.893626387858605,14.525095922880311
slow,11,mid,138,-6.87035036220675,15.52826417363363,10.607356593887946,8.893626387858605
slow,11,mid,148,4.373587256746532,0.2846217495137324,4.988529481139931,11.653947918409756
slow,11,high,4,-5.068960048450549,0.7800624179357243,6.453862435499076,1.3849023870485269
slow,11,high,8,4.109835772741832,-3.7813804463276597,-2.3507342770017488,1.759101495740083
slow,11,high,9,-2.117981062122311,-1.3121829525869657,-0.23275321487943756,-2.3507342770017488
slow,11,high,14,6.731977837470467,1.2253867106007732,3.5683951539992194,10.300372991469686
slow,11,high,23,-1.880418242671439,-4.404476206632822,-2.50508328345515,-4.385501526126589
slow,11,high,25,4.003369593167989,-3.4194871439636074,-2.8504037806282128,1.152965812539776
slow,11,high,26,-13.677131824818758,8.773952797490793,10.826728044190546,-2.8504037806282128
slow,11,high,31,-12.214836136631305,20.46664306246933,12.940737910830208,0.7259017741989027
slow,11,high,34,-0.4960996071890236,4.922403244762322,6.828381733718956,6.3322821265299325
slow,11,high,42,7.109325016309498,-1.2113802279038595,-0.1887374219373612,6.920587594372137
slow,11,high,48,10.200060586171446,-16.571561331923448,-15.194938474027069,-4.994877887855623
slow,11,high,50,7.927090406674822,5.559831456455569,8.358781789368209,16.28587219604303
slow,11,high,55,-2.604815049958347,-0.10043578203746506,0.9487023511549921,-1.656112698803355
slow,11,high,59,-4.942591056716367,-2.0773218500538917,-3.4943340524307303,-8.436925109147097
slow,11,high,62,5.040917683366075,2.071818990239649,3.267902082854775,8.30881976622085
slow,11,high,64,7.037265039369359,-0.03941268174514789,0.03170369127698791,7.068968730646347
slow,11,high,66,-0.5096873227513044,-1.39166108571618,0.5147839094657343,0.005096586714429918
